FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
0.0,821.874268,9.094656,237.605743,0.000384455,1.2686471900000003,0.00017215513,904.615845,1.47141762,0.8000512,832.940247,7.70270443,69.64881,1016.27789,24.6475258,0.797872365,0.3263738,0.610568762,0.211895064,160.551788,2.867395,114.762238,0.000256303,144.482178
0.0,821.678,9.094656,237.605743,0.000384455,1.2686471900000003,0.00017215513,904.2153,1.4714176200000002,0.799411,833.247864,7.70270443,69.87952,1016.27789,24.6475258,0.799282253,0.325605243,0.610568762,0.211895064,160.551788,2.899433,114.762238,0.000256303,144.482178
0.0,821.5995,9.094656,237.605743,0.000384455,1.2686471900000003,0.00017215513,903.894836,1.4714176200000002,0.796209753,833.1324999999999,7.70270443,69.87952,1016.27789,24.6475258,0.798897743,0.331753552,0.611465,0.211895064,160.551788,2.899433,114.762238,0.000256303,144.482178
0.0,821.442444,9.093054,237.605743,0.000384455,1.27216854,0.00017215513,903.894836,1.4714176200000002,0.796209753,833.747742,7.70270443,69.87952,1016.27789,24.6475258,0.7991541,0.328935564,0.612233162,0.211895064,160.551788,2.899433,114.762238,0.000256303,144.482178
0.0,821.638733,9.093054,237.605743,0.000384455,1.27216854,0.000172257626,903.814758,1.4714176200000002,0.796209753,833.517,7.70270443,69.87952,1016.27789,24.6475258,0.799282253,0.332778275,0.6103126999999999,0.211895064,160.551788,2.899433,114.762238,0.000256303,144.482178
0.0,821.8349999999999,9.092413,237.605743,0.000384455,1.27216854,0.000512443,902.412842,1.47141762,0.796209753,833.90155,7.700782,69.87952,1016.27789,24.6475258,0.7991541,0.3262457,0.6103127,0.211895064,160.551788,2.899433,114.762238,0.000256303,144.482178
0.0,822.0705,9.092413,237.605743,0.000384455,1.2680069,0.000172526658,902.412842,1.4714176200000002,0.796209753,833.90155,7.700782,69.87952,1016.27789,24.6475258,0.7991541,0.3259895,0.6103127,0.211895064,160.551788,2.899433,114.762238,0.000320379,144.482178
0.0,822.1883,9.092413,237.605743,0.000384455,1.2680069,0.000172539461,902.2126,1.4714176200000002,0.797490239,834.132263,7.700782,69.87952,1016.27789,24.6475258,0.7991541,0.3263738,0.6103126999999999,0.211895064,160.551788,2.899433,114.762238,0.000320379,144.482178
0.0,822.0705,9.092413,237.605743,0.000384455,1.26704655,0.00017257789400000002,901.1712,1.4714176200000002,0.7985146,834.055359,7.700782,69.75134,1016.27789,24.6475258,0.7991541,0.3364929,0.6103127,0.211895064,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.952759,9.092413,237.605743,0.000384455,1.13323522,0.000512443,900.970947,1.4714176200000002,0.7985146000000001,834.4399,7.700782,69.64881,1016.27789,24.6475258,0.7991541,0.3364929,0.6103127,0.210101515,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.874268,9.091452,237.605743,0.000384455,1.26704655,0.00017265476,900.970947,1.4714176200000002,0.7985146,834.478333,7.700782,69.64881,1016.27789,24.6475258,0.7991541,0.3284232,0.6103127,0.210101515,160.48770000000002,2.899433,114.762238,0.000256303,144.482178
0.0,822.0705,9.089849,237.605743,0.000384455,1.26704655,0.0001728085,900.410156,1.4714176200000002,0.7985146,835.093567,7.700782,69.64881,1016.27789,24.6475258,0.7991541,0.325861424,0.6103127,0.20997341,160.695969,2.899433,114.762238,0.000320379,144.482178
0.0,821.7565,9.089849,237.605743,0.000384455,1.26384535,0.00017280850000000002,900.249939,1.4714176200000002,0.7985146,835.2858,7.700782,69.64881,1016.27789,24.6475258,0.7991541,0.316767,0.6103127,0.20997341,160.4877,2.899433,114.76223800000001,0.000256303,144.482178
0.0,821.678,9.089849,237.605743,0.000384455,1.2638453500000002,0.00017266757500000003,899.488953,1.4714176200000002,0.7985146,835.593445,7.700782,69.4181,1016.27789,24.5706234,0.7991541,0.316638917,0.6103127,0.20997341,160.4877,2.899433,114.762238,0.000320379,144.482178
0.0,821.442444,9.089849,237.605743,0.000384455,1.2638453500000002,0.000512443,899.488953,1.4714176200000002,0.7985146,836.3625,7.700782,69.4181,1016.27789,24.5706234,0.799282253,0.323811978,0.6103127,0.20997341,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.4817,9.089849,237.605743,0.000384455,1.2638453500000002,0.000172590709,898.808044,1.4714176200000002,0.7973622,836.3625,7.700782,69.2386551,1016.27789,24.5706234,0.799282253,0.326886147,0.6103127,0.20997341,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.2462,9.089849000000001,237.605743,0.000384455,1.2638453500000002,0.000172424161,898.6478,1.4714176200000002,0.795953631,836.9777,7.700782,69.2386551,1016.27789,24.5706234,0.800307631,0.336236715,0.6103127,0.210485846,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.4032,9.089849,237.605743,0.000384455,1.2680069,0.000172398543,898.1271,1.4714176200000002,0.795953631,836.9008,7.700782,69.2386551,1016.27789,24.5706234,0.800307631,0.336236715,0.6103127,0.211382627,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.285461,9.393618,237.3494,0.000384455,1.2680069,0.000172398543,898.1271,1.47654448,0.795953631,837.131531,7.700782,69.2386551,1016.27789,24.5706234,0.798513234,0.336236715,0.6103127,0.211895064,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.560242,9.089849,237.3494,0.000384455,1.2680069,0.000512443,897.165833,1.47654448,0.795953631,837.0931,7.700782,69.2386551,1016.27789,24.5706234,0.7972315,0.336236715,0.6103127,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.207,9.089849,237.3494,0.000384455,1.2680069,0.000172398543,897.045654,1.47654448,0.795953631,837.17,7.700782,69.2386551,1016.27789,24.5706234,0.7972315,0.336236715,0.612105131,0.211831018,160.4877,2.899433,114.762238,0.000320379,144.482178
0.0,821.638733,9.089849,237.3494,0.000384455,1.2680069,0.000172590709,896.364746,1.47654448,0.795953631,837.0931,7.700782,69.2386551,1016.27789,24.5706234,0.7972315,0.336236715,0.610568762,0.211831018,160.4877,2.867395,114.762238,0.000256303,144.482178
0.0,821.5995,9.393618,237.451935,0.000384455,1.2689672499999998,0.00017259070899999999,895.7239,1.47654448,0.7953134,800.2948,7.700782,69.64881,1016.27789,24.5706234,0.797872365,0.336236715,0.610440731,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.4817,9.087927,237.451935,0.000384455,1.26960754,0.000172590709,895.643738,1.47654448,0.7953134,837.4776,7.700782,69.46937,1016.27789,24.5706234,0.797872365,0.336236715,0.6103127,0.211831018,160.4877,2.8994329999999997,114.922455,0.000256303,144.482178
0.0,821.1677,9.087927,237.451935,0.000384455,1.2715282399999999,0.000172590709,895.0029,1.47654448,0.7953134,837.4007,7.700782,69.46937,1016.27789,24.5706234,0.797872365,0.336236715,0.6123612,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.363953,9.087927,237.451935,0.000384455,1.27152824,0.000172590709,895.0029,1.47654448,0.7953134,800.2948,7.700782,69.46937,1016.27789,24.5706234,0.7995386,0.336236715,0.6123612,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.363953,9.087927,237.451935,0.000384455,1.27152824,0.000172590709,894.7626,1.47654448,0.7953134,837.208435,7.700782,69.26429,1016.27789,24.5706234,0.7995386,0.327142328,0.6123612,0.211831018,160.695969,2.899433,114.762238,0.000256303,144.033585
0.0,821.285461,9.087927,237.451935,0.000384455,1.26576605,0.00017247541,894.201843,1.47654448,0.7953134,837.362244,7.700782,69.26429,1016.27789,24.5706234,0.7995386,0.3249648,0.6123612,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.482178
0.0,821.4032,9.09017,237.451935,0.000384455,1.26576605,0.00017247541,893.641052,1.47654448,0.7953134,800.2948,7.700782,69.26429,1016.27789,24.5706234,0.7995386,0.316382736,0.610568762,0.211831018,160.4877,2.899433,114.762238,0.000320379,144.482178
0.0,821.835,9.09017,237.451935,0.000384455,1.2680069,0.00017247541,893.641052,1.47654448,0.796721935,837.6698,7.700782,69.26429,1016.27789,24.5706234,0.7995386,0.3249648,0.610568762,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.289932
0.0,821.874268,9.09017,237.47757,0.000384455,1.2702477500000002,0.00017247541,100.787463,1.47654448,0.796721935,838.0543,7.700782,69.46937,1016.27789,24.5706234,0.7995386,0.338029981,0.611593,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.28993200000002
0.0,821.638733,9.09017,237.5032,0.000384455,1.2702477500000002,0.000172424161,893.2005,1.49448862,0.796721935,838.0928,7.700782,69.64881,1016.27789,24.5706234,0.7995386,0.3458435,0.611593,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.289932
0.0,821.5995,9.09017,237.5032,0.000384455,1.2702477500000002,0.00017236011,892.5997,1.49448862,0.796721935,838.0928,7.700782,69.46937,1016.27789,24.5706234,0.7995386,0.3468682,0.609928668,0.211831018,160.4877,2.899433,114.762238,0.000320379,144.450134
0.0,821.560242,9.09017,237.5032,0.000384455,1.2702477500000002,0.00017236011,892.5997,1.49448862,0.796721935,838.361938,7.700782,69.46937,1016.27789,24.5706234,0.7995386,0.34686819999999996,0.609928668,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.514221
0.0,821.0892,9.092733,237.5032,0.000384455,1.2702477500000002,0.000172488225,892.5997,1.49448862,0.796721935,838.361938,7.70494747,69.46937,1016.27789,24.5706234,0.7995386,0.3377738,0.609928668,0.211831018,160.439636,2.899433,114.762238,0.000256303,144.514221
0.0,821.0107,9.393618,240.194824,0.000384455,1.2702477500000002,0.000172488225,892.3994,1.48679829,0.7958256,838.9387,7.755896,69.46937,1016.27789,24.5706234,0.798385,0.336108625,0.609928668,0.211895064,160.327484,2.899433,114.762238,0.000320379,144.514221
0.0,821.0499,9.094656,237.5032,0.000384455,1.2702477500000002,0.00017248822500000001,891.918762,1.47654448,0.7958256,839.400146,7.70494747,69.46937,1016.27789,24.5706234,0.797616,0.334059179,0.609928668,0.211831018,160.327484,2.899433,114.762238,0.000256303,144.514221
0.0,821.285461,9.095938,237.5032,0.000384455,1.27216854,0.00017232167700000002,891.918762,1.47654448,0.7958256,839.5155000000001,7.70494747,69.64881,1016.27789,24.5706234,0.797616,0.325605243,0.609928668,0.211831018,160.327484,2.899433,114.762238,0.000320379,144.514221
0.0,821.2462,9.393618,237.323761,0.000384455,1.27216854,0.00017232167700000002,891.51825,1.47654448,0.7958256,839.9769,7.70494747,69.46937,1016.27789,24.5706234,0.797616,0.356603056,0.609928668,0.20990935,160.327484,2.867395,114.666115,0.000256303,144.514221
0.0,821.1677,9.099783,237.323761,0.000384455,1.273449,0.00017232167700000002,890.7572,1.47654448,0.794673145,840.515259,7.70494747,69.46937,1016.27789,24.5706234,0.797616,0.325605243,0.609928668,0.20990935,160.327484,2.899433,114.634071,0.000256303,144.514221
0.0,820.6574,9.099783,237.323761,0.000384455,1.273449,0.000172424161,890.7572,3.92207122,0.794673145,840.4768,7.708152,69.46937,1016.27789,24.5706234,0.797616,0.335468173,0.610440731,0.20990935,160.695969,2.899433,114.634071,0.000256303,144.514221
0.0,821.285461,9.102346,237.32376100000002,0.000384455,1.273449,0.00017242416100000002,890.7572,1.47654448,0.7960817,841.092041,7.708152,69.46937,1016.27789,24.5706234,0.799282253,0.338798523,0.610440731,0.20990935,160.327484,2.899433,114.634071,0.000320379,144.514221
0.0,820.814453,9.106192,237.323761,0.000384455,1.2651258500000002,0.000172398543,890.3166,1.47654448,0.796849966,841.24585,7.708152,69.46937,1016.27789,24.5706234,0.797616,0.346996278,0.610440731,0.20990935,160.327484,2.899433,114.634071,0.000256303,144.514221
0.0,820.775146,9.106192,237.323761,0.000384455,1.2651258500000002,0.00017214232700000001,100.787463,1.47654448,0.7978744,841.399658,7.708152,69.46937,1016.27789,24.5706234,0.7986414,0.346996278,0.610440731,0.20990935,160.47168,2.899433,114.730194,0.000256303,144.514221
0.0,820.971436,9.106192,237.323761,0.000384455,1.2651258500000002,0.00017195016099999999,889.6357,1.47654448,0.7978744,841.4381,7.708152,69.46937,1016.27789,24.5706234,0.7990259,0.334827721,0.610440731,0.211446673,160.4877,2.899433,114.730194,0.000256303,144.418091
0.0,820.814453,9.106192,237.323761,0.000384455,1.13323522,0.000171847665,889.0349,3.92207122,0.796209753,841.938,7.708152,69.46937,1016.27789,24.5706234,0.7990259,0.334827721,0.610440731,0.21144667299999997,160.4877,2.899433,114.730194,0.00025630300000000004,144.354019
0.0,820.8537,9.106192,237.323761,0.000384455,1.2651258500000002,0.000512443,889.0349,1.47654448,0.796209753,842.130249,7.708152,69.46937,1016.2778900000001,24.5706234,0.7999231,0.327014238,0.610440731,0.211446673,160.4877,2.899433,114.730194,0.000320379,144.354019
0.0,820.8537,9.106192,237.323761,0.000384455,1.2651258500000002,0.000171847665,888.4341,1.47654448,0.796209753,841.97644,7.708152,69.46937,1016.27789,24.5706234,0.7999231,0.337261438,0.610440731,0.211895064,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.892944,9.106192,237.323761,0.000384455,1.2651258500000002,0.000171745181,888.4341,1.47654448,0.796209753,842.437866,7.708152,69.36683,1016.27789,24.5706234,0.7999231,0.346227765,0.610440731,0.211895064,160.48770000000002,2.899433,114.730194,0.000256303,144.354019
0.0,820.696655,9.107794,237.323761,0.000384455,1.2667264,0.00017156581900000002,887.592957,1.47654448,0.796209753,842.3994,7.708152,69.36683,1016.27789,24.5706234,0.7999231,0.347124368,0.610440731,0.211895064,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.775146,9.107794,237.323761,0.000384455,1.2667264,0.00017156581900000002,887.3927,1.47654448,0.796209753,842.707,7.708152,69.36683,1016.27789,24.5706234,0.7999231,0.3560907,0.610440731,0.211446673,160.48770000000002,2.899433,114.730194,0.000320379,144.354019
0.0,820.6574,9.107794,237.323761,0.000384455,1.2667264,0.00017156581900000002,886.9521,1.47654448,0.796209753,842.7454,7.708152,69.36683,1016.27789,24.5706234,0.7999231,0.348277181,0.610440731,0.210165575,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.8537,9.107794,237.323761,0.000384455,1.2667264,0.0001718861,886.9521,1.47654448,0.796209753,842.976135,7.708152,69.36683,1016.27789,24.5706234,0.798513234,0.346355855,0.610440731,0.211190462,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.8144530000001,9.107794,237.323761,0.000384455,1.2667264,0.0001718861,886.5115,1.44578314,0.795953631,843.129944,7.708152,69.36683,1016.27789,24.5706234,0.797359645,0.346355855,0.610440731,0.211510733,160.4877,2.899433,114.730194,0.000320379,144.354019
0.0,820.5789,9.107794,237.323761,0.000384455,1.2667264,0.000171937346,886.5115,1.44578314,0.795953631,800.2948,7.707511,69.36683,1016.27789,24.5706234,0.797359645,0.346355855,0.610440731,0.211510733,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.8144530000001,9.107794,237.323761,0.000384455,1.2654459,0.000171937346,886.5115,1.44578314,0.795953631,843.3606570000001,7.7043066,69.36683,1016.27789,24.5706234,0.797359645,0.346355855,0.610440731,0.211510733,160.4877,2.899433,114.730194,0.000320379,144.354019
0.0,820.6574,9.107473,237.323761,0.000384455,1.2635252000000001,0.000171937346,100.787463,1.44578314,0.7959536309999999,843.129944,7.7043066,69.36683,1016.27789,24.5706234,0.797359645,0.355322152,0.610440731,0.211510733,160.4877,2.899433,114.730194,0.000256303,144.354019
0.0,820.304138,9.104269,237.323761,0.000384455,1.2635252000000001,0.00017197578000000002,886.151,1.44578314,0.795953631,843.360657,7.7043066,69.36683,1016.27789,24.5706234,0.797359645,0.3573716,0.610440731,0.211510733,160.695969,2.899433,114.730194,0.000256303,144.354019
0.0,820.4611,9.101065,237.323761,0.000384455,1.2683270000000002,0.000172014213,885.7905,1.44578314,0.7955695,843.1684,7.7043066,69.36683,1016.27789,24.5706234,0.797359645,0.342897415,0.610440731,0.212023184,160.4877,2.899433,114.730194,0.00025630300000000004,144.802612
0.0,820.5789,9.101065,237.32376100000002,0.000512607,1.2683270000000002,0.000172103894,885.510132,1.44578314,0.7955695,800.2948,7.703986,69.36683,1016.27789,24.6090736,0.797359645,0.327014238,0.610440731,0.212023184,160.4877,2.899433,114.730194,0.000256303,144.802612
0.0,820.5789,9.101065,237.323761,0.000512607,1.2683270000000002,0.000512443,885.510132,1.44578314,0.7955695,843.360657,7.70110226,69.36683,1016.27789,24.6090736,0.797359645,0.321762532,0.610440731,0.212023184,160.4877,2.899433,114.730194,0.000256303,144.418091
0.0,820.3826,9.096579,237.323761,0.000512607,1.2683270000000002,0.000172193563,885.510132,1.44578314,0.796721935,843.6683,7.70110226,69.26429,1016.2778900000001,24.6090736,0.799282253,0.316126555,0.610440731,0.212023184,160.375549,2.899433,114.730194,0.000320379,144.033585
0.0,820.304138,9.096579,237.323761,0.000512607,1.2683270000000002,0.000172193563,884.8292,1.44578314,0.796721935,843.7452,7.701102260000001,69.26429,1016.27789,24.6090736,0.7999231,0.32778278,0.610440731,0.212023184,160.359528,2.899433,114.730194,0.000256303,144.418091
0.0,820.6574,9.095617,237.221222,0.000512607,1.2683270000000002,0.000172193563,100.787463,1.44578314,0.796721935,843.860535,7.70110226,69.26429,1016.27789,24.6090736,0.7999231,0.342256963,0.610440731,0.212023184,160.359528,2.899433,114.730194,0.000256303,144.418091
0.0,820.225647,9.092413,237.067413,0.000512607,1.2683270000000002,0.00017214232700000001,100.787463,1.44578314,0.7958256,843.9759,7.70110226,69.26429,1016.27789,24.6090736,0.7999231,0.3390547,0.610440731,0.212023184,160.359528,2.899433,114.730194,0.000256303,144.418091
0.0,819.8724,9.092413,236.990509,0.000512607,1.2654459,0.000512443,884.5889,1.44578314,0.7955695,800.2948,7.70110226,69.26429,1016.27789,24.6090736,0.799666762,0.342641234,0.610440731,0.212023184,160.359528,2.899433,114.730194,0.000256303,144.418091
0.0,819.9116,9.092413,236.99050899999997,0.000512607,1.2648057000000001,0.000171911728,884.188354,1.44578314,0.795441449,844.5527,7.701102260000001,69.26429,1016.27789,24.6090736,0.799666762,0.336877167,0.610440731,0.212023184,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.225647,9.092413,236.9136,0.000512607,1.26192455,0.000171911728,883.908,1.44578314,0.7951853,844.9372,7.70110226,69.26429,1016.27789,24.6090736,0.799666762,0.33610862500000005,0.610440731,0.211895064,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.304138,9.088247,236.9136,0.000512607,1.26192455,0.0001718733,882.9467,3.92207122,0.7951853,845.5909,7.70110226,69.26429,1016.27789,24.609073600000002,0.799282253,0.336108625,0.610440731,0.212023184,160.359528,2.899433,114.922455,0.000256303,144.418091
0.0,820.4219,9.088247,236.9136,0.000512607,1.26192455,0.0001718733,882.70636,1.4509100000000001,0.7951853,845.3986,7.70110226,69.26429,1016.27789,24.6090736,0.799282253,0.336108625,0.610440731,0.21202318399999998,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.225647,9.088247,236.9136,0.000512607,1.2673667000000002,0.0001718733,881.9854,1.4509100000000001,0.7951853,845.5909,7.70110226,69.2899246,1016.27789,24.6090736,0.799282253,0.3457154,0.610440731,0.212023184,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.107849,9.088247,236.9136,0.000512607,1.2673667000000002,0.0001718733,881.9854,1.4509100000000001,0.7951853,845.629333,7.70110226,69.36683,1016.27789,24.6090736,0.799282253,0.337261438,0.610440731,0.210101515,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.304138,9.393618,236.9136,0.000512607,1.2635252000000001,0.0001718733,881.3846,1.4509100000000001,0.7951853,845.9754,7.70719051,69.36683,1016.27789,24.6090736,0.799282253,0.336108625,0.610440731,0.210101515,160.359528,2.899433,114.602028,0.000256303,144.418091
0.0,820.107849,9.088247,236.9136,0.000512607,1.2635252000000001,0.000171937346,100.787463,1.46372728,0.7951853,846.667542,7.70719051,69.36683,1016.27789,24.609073600000002,0.799282253,0.3311131,0.610440731,0.211446673,160.359528,2.899433,114.682137,0.000256303,144.418091
0.0,820.6574,9.088247,236.9136,0.000512607,1.2635252000000001,0.000172091079,100.787463,1.46372728,0.7951853,846.82135,7.70719051,69.36683,1016.27789,24.6475258,0.7992822530000001,0.326629966,0.6123611999999999,0.2117029,160.359528,2.899433,114.922455,0.000320379,144.418091
0.0,820.029358,9.393618,236.9136,0.000512607,1.2635252000000001,0.000172206378,880.142944,1.46372728,0.7972341,847.1674,7.70719051,69.36683,1016.27789,24.8013325,0.7992822530000001,0.3262457,0.6123612,0.212343454,160.391571,2.899433,114.682137,0.000256303,144.418091
0.0,819.8724,9.091452,240.194824,0.000512607,1.2587233500000001,0.000512443,879.9026,1.46372728,0.7985146,847.3212,7.70719051,69.36683,1016.27789,24.8013325,0.799282253,0.333290637,0.6123612,0.212343454,160.599854,2.899433,114.682137,0.000256303,144.418091
0.0,819.9116,9.094015,236.9136,0.000512607,1.2587233500000001,0.00017238572800000002,879.5421,1.46372728,0.7986427,847.9364,7.70719051,69.64881,1016.2778900000001,24.72443,0.799282253,0.3297041,0.610440731,0.212343454,160.599854,2.899433,114.682137,0.000256303,144.418091
0.0,820.225647,9.094015,236.9136,0.000512607,1.2635252000000001,0.00017238572800000002,879.3018,1.46372728,0.7986427,848.1671,7.70719051,69.36683,1016.27789,24.455267,0.797872365,0.340976059,0.610440731,0.212343454,160.599854,2.899433,114.682137,0.000256303,144.418091
0.0,820.6574,9.094015,236.9136,0.000512607,1.2638453500000002,0.00017238572800000002,879.3018,1.45603695,0.7997951,848.0902,7.70719051,69.36683,1016.27789,24.455267,0.797872365,0.346355855,0.610440731,0.211831018,160.56781,2.899433,114.762238,0.000256303,144.418091
0.0,819.8724,9.095938,236.9136,0.000384455,1.26576605,0.00017238572800000002,878.5808000000001,1.4560369499999999,0.799411,848.3594,7.707511,69.36683,1016.27789,24.455267,0.797872365,0.340079427,0.610440731,0.211831018,160.535767,2.899433,114.762238,0.000320379,144.418091
0.0,820.0686,9.09786,236.9136,0.000512607,1.26576605,0.00017238572800000002,878.1803,1.45603695,0.7997951,848.5132,7.709113,69.36683,1016.27789,24.455267,0.797872365,0.342641234,0.610440731,0.211831018,160.4877,2.899433,114.762238,0.000256303,144.418091
0.0,820.6574,9.098822,236.9136,0.000512607,1.26576605,0.00017238572800000002,877.8198,1.45603695,0.7987707,848.5901,7.70943356,69.46937,1016.27789,24.455267,0.797872365,0.331497371,0.610440731,0.211895064,160.4877,2.899433,114.762238,0.000256303,144.418091
0.0,820.3826,9.098822,236.9136,0.000512607,1.26576605,0.00017238572800000002,877.8198,3.92207122,0.7978744,848.3209,7.70943356,69.46937,1016.27789,24.6090736,0.797872365,0.327142328,0.610440731,0.210229635,160.4877,2.899433,114.762238,0.000256303,144.418091
0.0,820.4611,9.098822,236.9136,0.000512607,1.26576605,0.00017215513,877.8198,1.45603695,0.7978744,848.551636,7.70943356,69.46937,1016.2778900000001,24.6090736,0.797872365,0.3349558,0.610440731,0.20997341,160.48770000000002,2.899433,114.762238,0.000256303,144.418091
0.0,820.2649,9.393618,236.9136,0.000512607,1.2712081,0.00017215513,877.178955,1.45603695,0.79966706,848.3209,7.70943356,69.46937,1016.27789,24.6090736,0.797872365,0.3364929,0.610440731,0.2117029,160.4877,2.8994329999999997,114.762238,0.000256303,144.418091
0.0,820.6574,9.101385,236.9136,0.000512607,1.2712081,0.00017215513,877.0988,1.45603695,0.79966706,847.974854,7.755896,69.52064,1016.27789,24.609073600000002,0.799666762,0.3364929,0.610440731,0.211895064,160.4877,2.899433,114.762238,0.000320379,144.418091
0.0,820.5004,9.101385,236.9136,0.000512607,1.2712081,0.00017215513,876.5381,1.45603695,0.7987707,847.9364,7.70943356,69.52064,1016.27789,24.6090736,0.799666762,0.3364929,0.610440731,0.211895064,160.4877,2.867395,114.762238,0.000256303,144.418091
0.0,820.814453,9.101385,236.9136,0.000512607,1.2712081,0.00017227042900000002,876.0975,1.45603695,0.7983866,847.7057,7.70943356,69.52064,1016.27789,24.6090736,0.799666762,0.319200724,0.610440731,0.211895064,160.4877,2.899433,114.762238,0.000256303,144.418091
0.0,821.0107,9.09946251,236.9136,0.000512607,1.2664062500000002,0.000172270429,875.69696,1.45603695,0.798130453,847.7826,7.70654964,69.52064,1016.27789,24.6090736,0.799666762,0.316126555,0.610440731,0.211895064,160.4877,3.02758455,114.762238,0.000256303,144.033585
0.0,821.0499,9.096258,236.9136,0.000512607,1.2664062500000002,0.000172283244,874.976,1.45603695,0.798130453,847.974854,7.704627,69.52064,1016.27789,24.6090736,0.799666762,0.3297041,0.610440731,0.211895064,160.4877,3.02758455,114.762238,0.000320379,144.418091
0.0,821.207,9.096258,236.9136,0.000512607,1.26640625,0.000172283244,874.5354,1.45603695,0.798130453,848.0133,7.703986,69.52064,1016.27789,24.6090736,0.799666762,0.336749077,0.610440731,0.211895064,160.4877,2.819338,114.762238,0.000256303,144.418091
0.0,821.0107,9.096258,236.9136,0.000512607,1.2664062500000002,0.000172283244,873.894531,1.45603695,0.798130453,848.0133,7.703986,69.52064,1016.27789,24.6090736,0.799666762,0.336749077,0.610440731,0.211895064,160.4877,2.867395,114.762238,0.000256303,144.418091
0.0,821.1677,9.091452,236.9136,0.000512607,1.2664062500000002,0.000172206378,873.5741,1.45603695,0.798130453,848.474731,7.703986,69.52064,1016.27789,24.6090736,0.798513234,0.336749077,0.610440731,0.211895064,160.4877,2.94748974,114.762238,0.00025630300000000004,144.033585
0.0,821.0892,9.091131,236.9136,0.000512607,1.2664062500000002,0.00017197578000000002,873.5741,1.4560369499999999,0.798130453,848.705444,7.703986,69.75134,1016.27789,24.6090736,0.798513234,0.346996278,0.610440731,0.211895064,160.391571,2.94748974,114.762238,0.000256303,144.418091
0.0,820.892944,9.091131,236.9136,0.000512607,1.13323522,0.000171937346,873.5741,1.45603695,0.798130453,848.474731,7.70014143,69.64881,1016.27789,24.6090736,0.797359645,0.346996278,0.610440731,0.211895064,160.375549,2.867395,114.762238,0.000256303,144.418091
0.0,821.363953,9.086966,236.9136,0.000512607,1.2625648500000002,0.000512443,872.6128,1.45603695,0.7985146,848.551636,7.70014143,69.52064,1016.2778900000001,24.6090736,0.797359645,0.346996278,0.610440731,0.211895064,160.375549,2.94748974,114.762238,0.000256303,144.418091
0.0,821.5995,9.086966,236.9136,0.000512607,1.26192455,0.000512443,872.4927,1.45603695,0.7985146,848.5901,7.70014143,69.52064,1016.27789,24.6090736,0.797359645,0.340719879,0.610440731,0.211895064,160.375549,2.94748974,114.682137,0.000256303,144.418091
0.0,820.6574,9.086966,236.9136,0.000512607,1.26192455,0.000171937346,872.012,1.45603695,0.7985146,848.8977,7.755896,69.52064,1016.27789,24.6090736,0.797359645,0.32778278,0.610440731,0.211895064,160.375549,2.94748974,114.68213700000001,0.000256303,144.418091
0.0,821.4032,9.086966,236.9136,0.000512607,1.26320505,0.000171937346,871.5314,1.45603695,0.7985146,848.936157,7.70014143,69.52064,1016.27789,24.6090736,0.797359645,0.326501876,0.610440731,0.211895064,160.375549,2.94748974,114.682137,0.000256303,144.418091
0.0,821.285461,9.086966,236.9136,0.000512607,1.26320505,0.000171937346,870.8905,1.45603695,0.7985146,849.3207,7.70014143,69.4181,1016.27789,24.6090736,0.797359645,0.335468173,0.610440731,0.211895064,160.375549,2.94748974,114.682137,0.000320379,144.418091
